ensembl_gene_id,hgnc_symbol,hg
ENSG00000261105,LMO7-AS1,hg38
ENSG00000261107,PHKG1P4,hg37
ENSG00000261109,PLEC,hg37
ENSG00000261110,TRBV27,hg37
ENSG00000261112,TRBV17,hg37
ENSG00000261115,TMEM178B,hg38
ENSG00000261119,TRBJ2-4,hg37
ENSG00000261121,LINC02473,hg38
ENSG00000261122,LINC02167,hg38
ENSG00000261125,HAP1,hg37
ENSG00000261126,RBFADN,hg38
ENSG00000261132,HSF1,hg37
ENSG00000261134,HLA-P,hg38
ENSG00000261142,RPL21P120,hg37
ENSG00000261143,ADAMTS7P3,hg38
ENSG00000261149,TMEM130,hg37
ENSG00000261150,EPPK1,hg38
ENSG00000261154,LINC02131,hg38
ENSG00000261155,FGF3,hg37
ENSG00000261156,LINC01989,hg38
ENSG00000261160,OR4A1P,hg37
ENSG00000261165,CYP4F32P,hg37
ENSG00000261174,HMGB1P33,hg38
ENSG00000261175,LINC02188,hg38
ENSG00000261180,CLEC5A,hg37
ENSG00000261183,SPINT1-AS1,hg38
ENSG00000261186,LINC01238,hg38
ENSG00000261190,C16orf97,hg38
ENSG00000261192,RNF126P1,hg38
ENSG00000261194,LINC01898,hg38
ENSG00000261196,CYP4A43P,hg38
ENSG00000261199,UBE2FP2,hg38
ENSG00000261201,DUX4L2,hg37
ENSG00000261205,NIFKP4,hg38
ENSG00000261206,LINC00561,hg38
ENSG00000261209,SULT1C2P2,hg38
ENSG00000261210,CLEC19A,hg38
ENSG00000261214,TRBV12-2,hg37
ENSG00000261217,BCAP31P1,hg38
ENSG00000261221,ZNF865,hg38
ENSG00000261225,PRSS3P1,hg37
ENSG00000261230,CPSF1,hg37
ENSG00000261231,LINC02133,hg38
ENSG00000261233,ABCD1P3,hg38
ENSG00000261236,BOP1,hg38
ENSG00000261237,TRBV5-3,hg37
ENSG00000261239,ANKRD26P1,hg38
ENSG00000261241,LINC02128,hg38
ENSG00000261246,CCDC166,hg37
ENSG00000261247,GOLGA8T,hg38
ENSG00000261249,LINC01751,hg38
ENSG00000261258,FKBP10,hg37
ENSG00000261262,TRBV30,hg37
ENSG00000261264,TRPV5,hg37
ENSG00000261272,MUC22,hg38
ENSG00000261274,TP53TG3GP,hg38
ENSG00000261277,OR4H6P,hg37
ENSG00000261279,ULK4P1,hg38
ENSG00000261282,SOD1P2,hg38
ENSG00000261283,PRKRIP1,hg37
ENSG00000261284,RBM22P13,hg38
ENSG00000261286,ATP2C2-AS1,hg38
ENSG00000261287,TRBV6-4,hg37
ENSG00000261290,CYP4A44P,hg38
ENSG00000261297,SLC39A4,hg37
ENSG00000261299,C2orf69P3,hg38
ENSG00000261300,PIGW,hg37
ENSG00000261301,OR9A4,hg37
ENSG00000261304,LINC02252,hg38
ENSG00000261306,SURF6,hg37
ENSG00000261308,FIGNL2,hg38
ENSG00000261309,KCNJ12,hg37
ENSG00000261315,LARP4P,hg38
ENSG00000261316,LINC01834,hg38
ENSG00000261319,LINC02152,hg38
ENSG00000261321,FAM101B,hg37
ENSG00000261323,OR6V1,hg37
ENSG00000261325,LINC02192,hg38
ENSG00000261326,LINC01355,hg38
ENSG00000261330,PPIAP50,hg38
ENSG00000261333,CD24P2,hg38
ENSG00000261336,EIF4BP5,hg38
ENSG00000261339,TRBJ2-2,hg37
ENSG00000261340,LINC01616,hg38
ENSG00000261345,GATA5,hg37
ENSG00000261348,LINC02136,hg38
ENSG00000261352,ZNF90,hg37
ENSG00000261354,OR4A18P,hg37
ENSG00000261359,PYCARD-AS1,hg38
ENSG00000261361,SURF2,hg37
ENSG00000261366,MANEA-DT,hg38
ENSG00000261370,RPL14P5,hg37
ENSG00000261371,PECAM1,hg38
ENSG00000261373,VPS9D1-AS1,hg38
ENSG00000261377,PDCD6IPP2,hg38
ENSG00000261378,RAB5C,hg37
ENSG00000261380,FAM83H,hg37
ENSG00000261381,CNN2P11,hg37
ENSG00000261383,OR4C12,hg37
ENSG00000261390,MAFTRR,hg38
ENSG00000261395,HSPE1P5,hg38
ENSG00000261397,LINC01177,hg38
ENSG00000261406,OR11J1P,hg37
ENSG00000261408,TEN1-CDK3,hg38
ENSG00000261412,TRBV6-5,hg37
ENSG00000261413,SOCS7,hg37
ENSG00000261414,TRBV15,hg37
ENSG00000261423,TMEM202-AS1,hg38
ENSG00000261424,ATP5PBP7,hg38
ENSG00000261429,DPPA2P4,hg38
ENSG00000261432,LINC01613,hg38
ENSG00000261435,MIR1587,hg37
ENSG00000261440,DUX4L45,hg38
ENSG00000261443,RAD54L2,hg37
ENSG00000261446,LINC00559,hg38
ENSG00000261450,TRBV29-1,hg37
ENSG00000261453,LINC01735,hg38
ENSG00000261455,LINC01003,hg38
ENSG00000261456,TUBB8,hg38
ENSG00000261461,UBE2MP1,hg38
ENSG00000261463,TRBV6-8,hg37
ENSG00000261473,PRSS1,hg37
ENSG00000261475,LINC02190,hg38
ENSG00000261479,OPLAH,hg37
ENSG00000261480,GOLGA8M,hg38
ENSG00000261484,TRBV5-7,hg37
ENSG00000261485,PAN3-AS1,hg38
ENSG00000261486,RARRES2P9,hg38
ENSG00000261488,TBILA,hg38
ENSG00000261491,DNM1P31,hg38
ENSG00000261492,MLLT10P2,hg37
ENSG00000261493,REXO4,hg37
ENSG00000261495,AHCYP8,hg37
ENSG00000261498,LINC00566,hg38
ENSG00000261504,LINC01686,hg38
ENSG00000261506,TRBV6-1,hg37
ENSG00000261508,DHRS11,hg37
ENSG00000261509,TP53TG3B,hg38
ENSG00000261511,CYP3A137P,hg38
ENSG00000261514,LINC01976,hg38
ENSG00000261515,VN1R70P,hg38
ENSG00000261516,ZNF707,hg37
ENSG00000261517,LINC00558,hg38
ENSG00000261520,DLGAP1-AS5,hg38
ENSG00000261524,ABCB10P3,hg38
ENSG00000261530,BTC,hg37
ENSG00000261531,SNX18P14,hg37
ENSG00000261536,ABHD17AP9,hg38
ENSG00000261539,FBXL6,hg37
ENSG00000261548,HLA-P,hg38
ENSG00000261556,SMG1P7,hg38
ENSG00000261557,EEF1A1P38,hg38
ENSG00000261558,LINC01859,hg38
ENSG00000261559,FSCN1P1,hg38
ENSG00000261563,TRBV5-8,hg37
ENSG00000261571,TRBV7-8,hg37
ENSG00000261577,JUP,hg37
ENSG00000261579,MED22,hg37
ENSG00000261580,ENPP7P13,hg38
ENSG00000261581,HERC2P11,hg38
ENSG00000261585,LCN1P1,hg37
ENSG00000261587,TMEM249,hg38
ENSG00000261593,CYP4A27P,hg38
ENSG00000261594,TPBGL,hg38
ENSG00000261599,HERC2P8,hg38
ENSG00000261601,TRBV10-3,hg37
ENSG00000261603,PRSS46P,hg38
ENSG00000261608,SLC25A1P4,hg38
ENSG00000261609,GAN,hg38
ENSG00000261612,SUB1P3,hg38
ENSG00000261614,YBX3P1,hg38
ENSG00000261615,LINC01858,hg38
ENSG00000261617,LINC02177,hg38
ENSG00000261618,LINC02605,hg38
ENSG00000261619,TRBV22-1,hg37
ENSG00000261620,HMGN2P41,hg38
ENSG00000261623,LINC02179,hg38
ENSG00000261624,NDUFB10P2,hg38
ENSG00000261626,TRBV6-3,hg37
ENSG00000261631,KLHL10,hg37
ENSG00000261636,LINC02191,hg38
ENSG00000261637,LINC02127,hg38
ENSG00000261645,DISC1FP1,hg38
ENSG00000261647,IMPDH1P11,hg38
ENSG00000261649,GOLGA6L7,hg38
ENSG00000261652,C15orf65,hg38
ENSG00000261656,BEAN1-AS1,hg38
ENSG00000261657,SLC25A26,hg37
ENSG00000261660,PARP10,hg37
ENSG00000261664,TTC39A-AS1,hg38
ENSG00000261665,TUBAP4,hg38
ENSG00000261666,LINC00560,hg38
ENSG00000261667,LY6L,hg38
ENSG00000261677,PTPLA,hg37
ENSG00000261678,SCRT1,hg38
ENSG00000261679,ATP5PDP1,hg38
ENSG00000261683,LINC00838,hg38
ENSG00000261686,OR9A2,hg37
ENSG00000261689,AGGF1P4,hg38
ENSG00000261694,ADCK5,hg37
ENSG00000261698,DGAT1,hg37
ENSG00000261700,TRBV10-1,hg37
ENSG00000261701,HPR,hg38
ENSG00000261703,LINC02168,hg38
ENSG00000261704,IGHV1OR16-1,hg38
ENSG00000261706,LINC00165,hg38
ENSG00000261708,DNM1P32,hg38
ENSG00000261711,FRG2DP,hg38
ENSG00000261713,SSTR5-AS1,hg38
ENSG00000261715,LINC01477,hg38
ENSG00000261721,GRINA,hg37
ENSG00000261735,TRBVB,hg37
ENSG00000261738,MIR3976HG,hg38
ENSG00000261739,GOLGA8S,hg38
ENSG00000261740,BOLA2-SMG1P6,hg38
ENSG00000261741,FRG2KP,hg38
ENSG00000261742,LINC00922,hg38
ENSG00000261749,LINC02180,hg38
ENSG00000261752,AGGF1P8,hg38
ENSG00000261755,DUX4L6,hg37
ENSG00000261756,SLC29A4P1,hg37
ENSG00000261761,LINC02616,hg38
ENSG00000261764,KRT18P18,hg38
ENSG00000261768,SLC2A6,hg37
ENSG00000261771,DNAAF4-CCPG1,hg38
ENSG00000261772,IQSEC3,hg37
ENSG00000261780,LINC02582,hg38
ENSG00000261781,LINC01654,hg38
ENSG00000261785,TRBV7-2,hg37
ENSG00000261787,TCF24,hg38
ENSG00000261792,DNM1P28,hg38
ENSG00000261794,GOLGA8H,hg38
ENSG00000261796,ISY1-RAB43,hg38
ENSG00000261801,LOXL1-AS1,hg38
ENSG00000261803,LINC02140,hg38
ENSG00000261807,LINC02141,hg38
ENSG00000261808,WBP1LP1,hg37
ENSG00000261809,CYP3A54P,hg38
ENSG00000261811,LINC02164,hg38
ENSG00000261812,TUBB8P7,hg38
ENSG00000261814,HLA-P,hg38
ENSG00000261820,DNM1P49,hg38
ENSG00000261824,LINC00662,hg38
ENSG00000261830,TRBJ2-1,hg37
ENSG00000261834,IGHV3OR16-15,hg38
ENSG00000261843,SEPT9,hg37
ENSG00000261844,ST13P11,hg37
ENSG00000261846,AADACL2,hg38
ENSG00000261849,KIR3DP1,hg37
ENSG00000261850,MIR1-1,hg37
ENSG00000261852,KRTAP2-1,hg38
ENSG00000261853,TAS2R18,hg37
ENSG00000261855,HYAL3,hg37
ENSG00000261856,LINC02186,hg38
ENSG00000261857,MIA,hg38
ENSG00000261860,KIR3DL1,hg37
ENSG00000261862,KRTAP1-5,hg38
ENSG00000261863,LINC01996,hg38
ENSG00000261868,MFSD1P1,hg38
ENSG00000261870,KIR2DS5,hg37
ENSG00000261871,NAT6,hg37
ENSG00000261873,SMIM36,hg38
ENSG00000261876,PMS2P3,hg37
ENSG00000261878,ANKRD30BP3,hg37
ENSG00000261880,NCR1,hg37
ENSG00000261883,HMBS,hg37
ENSG00000261885,TAS2R18,hg37
ENSG00000261887,C5orf30,hg37
ENSG00000261891,SEMA3B-AS1,hg37
ENSG00000261893,CLK2,hg38
ENSG00000261894,SPDYE7P,hg37
ENSG00000261897,OR5T3,hg38
ENSG00000261899,CRIM1,hg37
ENSG00000261900,ZNF518A,hg37
ENSG00000261904,MTND5P33,hg38
ENSG00000261906,LENG9,hg37
ENSG00000261908,LINC00035,hg37
ENSG00000261910,MYO7A,hg37
ENSG00000261911,RFC2,hg37
ENSG00000261912,KIR2DL3,hg37
ENSG00000261913,MTRNR2L6,hg37
ENSG00000261914,RPL23AP84,hg38
ENSG00000261917,MBOAT7,hg37
ENSG00000261918,RNA5SP233,hg37
ENSG00000261919,NCF1,hg37
ENSG00000261920,GTF2IRD1,hg37
ENSG00000261921,HYAL2,hg37
ENSG00000261923,PDE3B,hg37
ENSG00000261929,LILRA4,hg37
ENSG00000261930,KIR3DL2,hg37
ENSG00000261931,CDC42EP5,hg37
ENSG00000261932,BDP1,hg37
ENSG00000261934,PCDHGA9,hg38
ENSG00000261935,LILRA3,hg37
ENSG00000261936,TAS2R45,hg38
ENSG00000261937,LILRA3,hg37
ENSG00000261939,LARP7P2,hg38
ENSG00000261940,DNAJC30,hg37
ENSG00000261941,OMP,hg37
ENSG00000261946,KDM4D,hg37
ENSG00000261949,GFY,hg38
ENSG00000261952,POM121B,hg37
ENSG00000261953,RNU6-863P,hg37
ENSG00000261958,OR9G1,hg38
ENSG00000261961,GP6,hg37
ENSG00000261963,CCDC92B,hg38
ENSG00000261964,ADAMTS10,hg37
ENSG00000261965,ISCA1P3,hg38
ENSG00000261967,GOLGA8F,hg37
ENSG00000261971,MMP25-AS1,hg38
ENSG00000261972,CES5A,hg38
ENSG00000261974,CWC15,hg37
ENSG00000261975,RDH13,hg37
ENSG00000261981,ENPP7,hg37
ENSG00000261984,TAS2R14,hg38
ENSG00000261986,KRT33A,hg38
ENSG00000261987,KYNUP1,hg38
ENSG00000261992,GATAD2B,hg38
ENSG00000261994,WEE2-AS1,hg38
ENSG00000262001,DLGAP1-AS2,hg38
ENSG00000262004,LILRA2,hg37
ENSG00000262007,KIR3DL2,hg37
ENSG00000262009,NLRP7,hg37
ENSG00000262015,SEMA3B,hg37
ENSG00000262018,VPS37D,hg37
ENSG00000262022,ZNF100,hg37
ENSG00000262024,TCF20,hg38
ENSG00000262027,CUBNP2,hg37
ENSG00000262028,FDXACB1,hg37
ENSG00000262029,CCL26,hg37
ENSG00000262030,WBSCR22,hg37
ENSG00000262031,LINC01974,hg38
ENSG00000262032,CT49,hg37
ENSG00000262033,NCAM1-AS1,hg37
ENSG00000262044,LILRB3,hg37
ENSG00000262045,KRT34,hg38
ENSG00000262046,TMEM97,hg37
ENSG00000262047,RNU6-1070P,hg37
ENSG00000262053,MBOAT7,hg37
ENSG00000262055,CYP2D8P,hg38
ENSG00000262057,MCCC2,hg37
ENSG00000262062,VTN,hg37
ENSG00000262063,LIMK1,hg37
ENSG00000262068,KRTAP3-1,hg38
ENSG00000262069,GP6,hg37
ENSG00000262072,OR6D1P,hg37
ENSG00000262073,CLDN3,hg37
ENSG00000262074,SNORD3B-2,hg38
ENSG00000262077,MLXIPL,hg37
ENSG00000262081,IL9RP4,hg38
ENSG00000262085,OR1P1,hg38
ENSG00000262087,LILRB3,hg37
ENSG00000262088,RPS25,hg37
ENSG00000262092,EPS8L1,hg37
ENSG00000262095,MTATP6P25,hg38
ENSG00000262096,PCDHB19P,hg38
ENSG00000262097,LINC02185,hg38
ENSG00000262102,DSEL,hg38
ENSG00000262103,TAS2R14,hg37
ENSG00000262106,OR1D3P,hg38
ENSG00000262107,MTND6P33,hg38
ENSG00000262110,RDH13,hg37
ENSG00000262111,TAS2R30,hg38
ENSG00000262117,BCAR4,hg38
ENSG00000262118,MTCO1P28,hg38
ENSG00000262121,KRTAP4-9,hg38
ENSG00000262122,POM121,hg37
ENSG00000262123,RNU6-1198P,hg37
ENSG00000262124,ZNF558,hg37
ENSG00000262128,LAT2,hg37
ENSG00000262131,GP6,hg37
ENSG00000262132,RNA5SP458,hg38
ENSG00000262134,TRBC1,hg37
ENSG00000262135,GARSP1,hg38
ENSG00000262139,ANO4,hg38
ENSG00000262145,ATP23,hg38
ENSG00000262148,RPS5P3,hg38
ENSG00000262149,MYO1F,hg37
ENSG00000262150,PSCA,hg37
ENSG00000262152,LINC00514,hg38
ENSG00000262154,EIF1P4,hg38
ENSG00000262155,LINC02175,hg38
ENSG00000262156,APOBEC3A,hg38
ENSG00000262158,MTCO3P24,hg38
ENSG00000262159,RPS6P22,hg38
ENSG00000262161,KIR2DS4,hg37
ENSG00000262162,FAM8A2P,hg37
ENSG00000262163,RDH13,hg37
ENSG00000262164,KRT39,hg38
ENSG00000262168,LENG1,hg37
ENSG00000262169,GTF2H2,hg37
ENSG00000262170,SMN2,hg37
ENSG00000262174,LENG1,hg37
ENSG00000262175,NLRP2,hg37
ENSG00000262176,C11orf1,hg37
ENSG00000262179,MYMX,hg38
ENSG00000262180,OCLM,hg38
ENSG00000262182,NCR1,hg37
ENSG00000262184,ELN,hg37
ENSG00000262186,SLC46A1,hg37
ENSG00000262188,LINC01978,hg38
ENSG00000262191,OR9G9,hg38
ENSG00000262196,CALCP,hg37
ENSG00000262199,SRCIN1,hg37
ENSG00000262201,LINC02403,hg38
ENSG00000262202,SNORD3D,hg37
ENSG00000262206,LINC00674,hg37
ENSG00000262207,RDH13,hg37
ENSG00000262208,HYAL1,hg37
ENSG00000262209,PCDHGB3,hg38
ENSG00000262210,PEBP1P3,hg38
ENSG00000262214,KRTAP9-12P,hg38
ENSG00000262216,LAIR2,hg37
ENSG00000262217,SLC5A8,hg38
ENSG00000262218,KRTAP29-1,hg38
ENSG00000262220,VN1R105P,hg37
ENSG00000262221,KRTAP9-7,hg38
ENSG00000262225,EPS8L1,hg37
ENSG00000262234,PPIP5K2,hg37
ENSG00000262235,TMF1P1,hg38
ENSG00000262236,TTYH1,hg37
ENSG00000262238,VN1R105P,hg37
ENSG00000262239,GP6,hg37
ENSG00000262243,CES1,hg38
ENSG00000262244,RDH13,hg37
ENSG00000262245,FOXR1,hg37
ENSG00000262246,CORO7,hg38
ENSG00000262249,ZNF626,hg37
ENSG00000262250,ABCB10P4,hg37
ENSG00000262255,FAM210CP,hg37
ENSG00000262258,KDM4E,hg37
ENSG00000262259,MTND4LP24,hg38
ENSG00000262260,NLRP2,hg37
ENSG00000262261,GTF2H2D,hg37
ENSG00000262263,STYXL1,hg37
ENSG00000262264,B3GNT6,hg37
ENSG00000262268,OR9G3P,hg38
ENSG00000262269,MIR1270-1,hg37
ENSG00000262273,PNLIPRP1,hg37
ENSG00000262274,HMGN1P12,hg37
ENSG00000262275,SLC16A6,hg37
ENSG00000262277,DIXDC1,hg37
ENSG00000262279,NCAM1,hg37
ENSG00000262280,LINC01896,hg38
ENSG00000262284,LILRA4,hg37
ENSG00000262285,RPL5P29,hg37
ENSG00000262287,EPS8L1,hg37
ENSG00000262289,KIR3DL3,hg37
ENSG00000262295,SBDSP1,hg37
ENSG00000262300,VN1R104P,hg37
ENSG00000262305,SERF1B,hg37
ENSG00000262306,CCL24,hg37
ENSG00000262309,TMEM120A,hg37
ENSG00000262315,OR8U8,hg38
ENSG00000262317,LAIR2,hg37
ENSG00000262320,LILRA6,hg37
ENSG00000262321,SRRM3,hg37
ENSG00000262322,MTND4P34,hg38
ENSG00000262325,MMP13,hg37
ENSG00000262327,AGK,hg38
ENSG00000262329,NLRP2,hg37
ENSG00000262333,HNRNPA1P16,hg38
ENSG00000262334,RPH3AL,hg38
ENSG00000262335,KIR3DL3,hg37
ENSG00000262342,VPS11,hg37
ENSG00000262347,KRTAP1-3,hg38
ENSG00000262348,RDH13,hg37
ENSG00000262349,GIHCG,hg38
ENSG00000262351,OR13A1,hg37
ENSG00000262352,LINC02564,hg38
ENSG00000262366,NDUFA3P6,hg38
ENSG00000262369,CNOT3,hg37
ENSG00000262376,KRTAP2-5P,hg38
ENSG00000262377,TTC12,hg37
ENSG00000262378,LY6K,hg37
ENSG00000262379,TAS2R31,hg37
ENSG00000262381,MTATP6P24,hg38
ENSG00000262383,LILRA3,hg37
ENSG00000262387,RN7SL265P,hg37
ENSG00000262393,TAS2R19,hg37
ENSG00000262397,LILRB4,hg37
ENSG00000262401,XAGE1B,hg37
ENSG00000262402,MCUR1P1,hg38
ENSG00000262406,MMP12,hg38
ENSG00000262407,CCDC125,hg37
ENSG00000262411,LINC02066,hg38
ENSG00000262418,PTPRC,hg38
ENSG00000262421,TRIM74,hg37
ENSG00000262424,KRT18P48,hg37
ENSG00000262430,EPS8L1,hg37
ENSG00000262431,TAS2R63P,hg37
ENSG00000262432,SNORA14A,hg37
ENSG00000262435,WASH8P,hg38
ENSG00000262438,OR5G1P,hg37
ENSG00000262439,KIR3DL3,hg37
ENSG00000262446,GBA,hg38
ENSG00000262447,TNFAIP1,hg37
ENSG00000262448,MARCH8,hg37
ENSG00000262451,LENG8-AS1,hg37
ENSG00000262452,SPC25,hg37
ENSG00000262454,MIR193BHG,hg38
ENSG00000262457,NLRP7,hg37
ENSG00000262459,WBSCR28,hg37
ENSG00000262461,SPDYE9P,hg38
ENSG00000262462,LILRA1,hg37
ENSG00000262463,KIR2DP1,hg37
ENSG00000262464,POLDIP2,hg37
ENSG00000262466,AADACL2-AS1,hg38
ENSG00000262467,EPS8L1,hg37
ENSG00000262468,LINC01569,hg38
ENSG00000262470,TVP23CP2,hg38
ENSG00000262472,KPNA2,hg37
ENSG00000262473,GART,hg38
ENSG00000262480,SAMD11P1,hg38
ENSG00000262481,TMEM256-PLSCR3,hg38
ENSG00000262484,CCER2,hg38
ENSG00000262485,TUSC2,hg37
ENSG00000262486,LILRP2,hg37
ENSG00000262489,RRAS2,hg37
ENSG00000262497,FAM187B2P,hg38
ENSG00000262499,WBSCR27,hg37
ENSG00000262500,MAPK8IP1P1,hg38
ENSG00000262501,PPIHP1,hg37
ENSG00000262506,C11orf57,hg37
ENSG00000262509,BLNK,hg37
ENSG00000262510,LINC00308,hg37
ENSG00000262511,RAD17,hg37
ENSG00000262512,KRTAP9-4,hg38
ENSG00000262515,LPHN3,hg37
ENSG00000262519,TXNP4,hg38
ENSG00000262520,KRTAP4-16,hg38
ENSG00000262523,ENDOD1,hg37
ENSG00000262525,TAS2R46,hg38
ENSG00000262532,FKBP6,hg37
ENSG00000262535,OR5G5P,hg38
ENSG00000262542,KRTAP29-1,hg38
ENSG00000262543,SMIM28,hg38
ENSG00000262544,OR8I1P,hg37
ENSG00000262548,LILRP2,hg37
ENSG00000262550,OR8L1P,hg37
ENSG00000262552,ALOX5,hg37
ENSG00000262556,KIR2DL1,hg37
ENSG00000262562,ZNF85,hg37
ENSG00000262563,G6PC2,hg37
ENSG00000262564,C10orf82,hg37
ENSG00000262565,PCDHB11,hg37
ENSG00000262569,POR,hg37
ENSG00000262572,CBX8,hg37
ENSG00000262573,KRTAP9-2,hg38
ENSG00000262576,PCDHGA4,hg38
ENSG00000262577,ALG9,hg37
ENSG00000262578,ZNF737,hg37
ENSG00000262583,TMEM231P1,hg38
ENSG00000262585,LINC01979,hg38
ENSG00000262589,NSUN5,hg37
ENSG00000262591,TBC1D3P7,hg38
ENSG00000262594,KRTAP9-9,hg38
ENSG00000262595,MRM1,hg37
ENSG00000262596,KIR2DS1,hg37
ENSG00000262599,KIAA1147,hg38
ENSG00000262600,C11orf52,hg37
ENSG00000262602,LENG8,hg37
ENSG00000262604,LILRP1,hg37
ENSG00000262605,MRPS36,hg37
ENSG00000262607,IQSEC3,hg38
ENSG00000262609,BTF3P14,hg38
ENSG00000262611,OR8H1,hg38
ENSG00000262612,TAS2R43,hg38
ENSG00000262615,NLRP2,hg37
ENSG00000262616,KRTAP3-4P,hg38
ENSG00000262619,LINC00621,hg38
ENSG00000262625,KIR3DP1,hg37
ENSG00000262628,OR1D5,hg38
ENSG00000262631,VN1R104P,hg37
ENSG00000262634,SKA1,hg38
ENSG00000262635,TDO2,hg38
ENSG00000262642,LILRA6,hg37
ENSG00000262647,OR9G4,hg38
ENSG00000262648,PHBP15,hg38
ENSG00000262650,RPL7L1P3,hg37
ENSG00000262654,SLC13A2,hg37
ENSG00000262655,SPON1,hg38
ENSG00000262661,NCR1,hg37
ENSG00000262664,OVCA2,hg38
ENSG00000262666,FAM189B,hg38
ENSG00000262667,OCLN,hg37
ENSG00000262672,PTCHD3,hg37
ENSG00000262673,MAPK4,hg37
ENSG00000262675,OR9G2P,hg37
ENSG00000262676,SLC37A4,hg37
ENSG00000262679,APOBEC3B-AS1,hg38
ENSG00000262680,NCR1,hg37
ENSG00000262683,FHIT,hg37
ENSG00000262684,DNAJC7,hg37
ENSG00000262686,GLIS2-AS1,hg38
ENSG00000262690,NLRP7,hg37
ENSG00000262694,BAZ1B,hg37
ENSG00000262696,NSUN5P2,hg37
ENSG00000262704,RNU4-45P,hg38
ENSG00000262716,TSEN34,hg37
ENSG00000262717,NCR1,hg37
ENSG00000262722,GPRIN2,hg37
ENSG00000262727,LILRB1,hg37
ENSG00000262729,GP6,hg37
ENSG00000262736,NLRP7,hg37
ENSG00000262739,PRSS2,hg37
ENSG00000262740,PIH1D2,hg37
ENSG00000262741,LENG8-AS1,hg37
ENSG00000262742,MCTP1,hg37
ENSG00000262743,CICP10,hg37
ENSG00000262744,RHBDD2,hg37
ENSG00000262747,AMZ2,hg37
ENSG00000262749,KRTAP9-3,hg38
ENSG00000262754,LILRA2,hg37
ENSG00000262755,OR8K3,hg38
ENSG00000262759,MRPS21P9,hg38
ENSG00000262762,CBX2,hg37
ENSG00000262763,KIR3DL3,hg37
ENSG00000262764,PPP2R1B,hg37
ENSG00000262767,GEMIN2P1,hg38
ENSG00000262771,SSBP1,hg38
ENSG00000262772,LINC01977,hg38
ENSG00000262773,NOSTRIN,hg37
ENSG00000262774,ZNF92P2,hg37
ENSG00000262776,RN7SKP65,hg38
ENSG00000262782,ATP9B,hg37
ENSG00000262783,MAMDC2,hg37
ENSG00000262784,OR5T1,hg38
ENSG00000262785,PKLR,hg38
ENSG00000262788,UTP4,hg38
ENSG00000262795,IFNGR2,hg38
ENSG00000262796,OR8J1,hg38
ENSG00000262797,GP6,hg37
ENSG00000262800,LILRA5,hg37
ENSG00000262806,FCAR,hg37
ENSG00000262808,KRTAP1-1,hg38
ENSG00000262809,WTAPP1,hg37
ENSG00000262811,NLRP2,hg37
ENSG00000262812,HYOU1,hg37
ENSG00000262814,MRPL12,hg38
ENSG00000262817,MAMDC2-AS1,hg37
ENSG00000262826,INTS3,hg38
ENSG00000262827,FCAR,hg37
ENSG00000262832,NCR1,hg37
ENSG00000262835,EPS8L1,hg37
ENSG00000262840,DNAH12,hg37
ENSG00000262841,CDK7,hg37
ENSG00000262845,KRT40,hg38
ENSG00000262847,MDH2,hg37
ENSG00000262851,OR5T2,hg38
ENSG00000262856,PCGF7P,hg37
ENSG00000262858,BPTF,hg37
ENSG00000262860,LSM14A,hg38
ENSG00000262862,KRTAP2-3,hg38
ENSG00000262864,RPS27P14,hg37
ENSG00000262866,IFT20,hg37
ENSG00000262867,GP6,hg37
ENSG00000262868,TSEN34,hg37
ENSG00000262870,CYCSP40,hg38
ENSG00000262872,GOLGA8G,hg37
ENSG00000262874,C19orf84,hg38
ENSG00000262875,CAPN5,hg37
ENSG00000262878,EPS8L1,hg37
ENSG00000262886,NLRP2,hg37
ENSG00000262889,TAS2R46,hg37
ENSG00000262895,TRIM73,hg37
ENSG00000262896,KRTAP9-4,hg38
ENSG00000262897,KIR3DL2,hg37
ENSG00000262900,LILRA1,hg37
ENSG00000262901,RNU6-1080P,hg37
ENSG00000262902,MTCO1P40,hg38
ENSG00000262904,TMPOP2,hg38
ENSG00000262907,KIF5C,hg37
ENSG00000262908,TAS2R30,hg37
ENSG00000262909,SMURF2,hg37
ENSG00000262911,DNAJC28,hg38
ENSG00000262917,POLG2,hg37
ENSG00000262918,ZNF729,hg37
ENSG00000262919,CCNQ,hg38
ENSG00000262922,RNU6-164P,hg38
ENSG00000262923,NCR1,hg37
ENSG00000262924,KIAA0355,hg37
ENSG00000262927,FAM138D,hg38
ENSG00000262928,ZNF43,hg37
ENSG00000262929,NLRP2,hg37
ENSG00000262933,CALCA,hg37
ENSG00000262936,LAIR1,hg37
ENSG00000262938,C21orf62,hg38
ENSG00000262939,OR5G4P,hg37
ENSG00000262942,ZNF676,hg37
ENSG00000262943,ALOX12P2,hg38
ENSG00000262946,KRTAP9-11P,hg38
ENSG00000262947,ABHD11,hg37
ENSG00000262948,RPL23AP64,hg37
ENSG00000262953,EIF4A1P9,hg38
ENSG00000262958,RPL37AP8,hg37
ENSG00000262959,RPL23AP86,hg38
ENSG00000262960,NCF1C,hg37
ENSG00000262962,KARSP3,hg38
ENSG00000262964,TRIM50,hg37
ENSG00000262968,CYP2R1,hg37
ENSG00000262970,ACER3,hg37
ENSG00000262978,HSPB2-C11orf52,hg37
ENSG00000262980,OR52L2P,hg38
ENSG00000262982,RDH13,hg37
ENSG00000262984,NCF1B,hg37
